,Suburb,Address,Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Lattitude,Longtitude,Regionname
9020,Balwyn,5 Collins Ct,3,t,1810000,S,7.9,3,2,2,400,203,-37.80511,145.08972,Southern Metropolitan
9021,Balwyn North,28 Carron St,4,h,1593000,S,9.7,4,3,2,598,185,-37.78142,145.09227,Southern Metropolitan
9022,Balwyn North,20 Hedderwick St,5,h,3100000,PI,9.7,5,3,2,616,355,-37.80004,145.09869,Southern Metropolitan
9023,Bayswater,32 Kumala Rd,5,h,930000,S,23.2,5,2,2,992,198,-37.84613,145.25606,Eastern Metropolitan
9024,Bayswater,17 Orange Gr,3,h,700000,S,23.2,3,2,1,509,140,-37.84823,145.26673,Eastern Metropolitan
9025,Bayswater,12 Pindari Dr,4,t,860000,S,23.2,4,3,2,304,155,-37.8543,145.25253,Eastern Metropolitan
9026,Beaumaris,71 Oak St,2,h,1470000,S,17.3,2,1,4,633,116,-37.98489,145.04116,Southern Metropolitan
9027,Beaumaris,33 Reserve Rd,6,h,1660000,PI,17.3,6,3,4,730,203,-37.98825,145.03227,Southern Metropolitan
9028,Bentleigh,56 Brewer Rd,4,h,1600000,PI,11.4,4,2,2,604,166,-37.92135,145.02917,Southern Metropolitan
9029,Bentleigh,39A McArthur St,4,t,1200000,PI,11.4,4,2,2,293,226,-37.92594,145.03184,Southern Metropolitan
9030,Bentleigh East,872 Centre Rd,3,h,1185000,PI,13.8,3,2,2,644,145,-37.92332,145.07483,Southern Metropolitan
9031,Bentleigh East,7 Curtin St,4,h,1460000,SP,13.8,4,1,2,722,146.5,-37.91311,145.06496,Southern Metropolitan
9032,Bentleigh East,60A Kennedy St,3,t,935000,S,13.8,3,2,2,244,146.5,-37.9203,145.08074,Southern Metropolitan
9033,Bentleigh East,38 Malane St,4,h,1620000,S,13.8,4,2,2,426,255,-37.91657,145.05534,Southern Metropolitan
9034,Bentleigh East,23 Manuka St,4,h,1580000,S,13.8,4,2,2,604,175,-37.91327,145.07917,Southern Metropolitan
9035,Bentleigh East,20 Northam Rd,3,h,1315000,S,13.8,3,1,2,617,353,-37.92284,145.06423,Southern Metropolitan
9036,Black Rock,1/565 Balcombe Rd,2,u,767000,SP,17.3,2,1,2,206,175,-37.97614,145.02014,Southern Metropolitan
9037,Black Rock,31 Third St,5,h,2520000,S,17.3,5,3,2,947,175,-37.97956,145.02303,Southern Metropolitan
9038,Blackburn,48 Elder St,4,h,1695000,S,13.4,4,3,4,696,215,-37.81726,145.16061,Eastern Metropolitan
9039,Blackburn North,33 Charlton St,4,t,990000,SP,13.4,4,2,1,296,168,-37.8054,145.15701,Eastern Metropolitan
9040,Bonbeach,1/23 Bondi Rd,3,h,836000,S,27,3,2,2,407,134,-38.06257,145.1226,South-Eastern Metropolitan
9041,Boronia,12 Briar St,4,h,780000,SP,25,4,2,2,820,180,-37.87393,145.28858,Eastern Metropolitan
9042,Boronia,27 Helene Ct,4,h,783000,SP,25,4,1,3,730,153,-37.87377,145.28688,Eastern Metropolitan
9043,Boronia,271 Scoresby Rd,5,h,2020000,PI,25,5,3,0,2735,138,-37.86625,145.26317,Eastern Metropolitan
9044,Boronia,10 Weyburn Rd,3,h,706500,SP,25,3,2,3,723,138,-37.83883,145.28893,Eastern Metropolitan
9045,Briar Hill,1/3 Campbell Rd,2,u,637000,S,16.1,2,1,1,318,104,-37.70688,145.11791,Eastern Metropolitan
9046,Brighton,2/149 Carpenter St,3,u,1336000,S,10.5,3,2,1,249,182,-37.90597,145.00208,Southern Metropolitan
9047,Brighton,18/4 Dudley St,2,u,1400000,PI,10.5,2,2,2,0,104,-37.90115,144.98776,Southern Metropolitan
9048,Brighton,65A Durrant St,3,h,1175000,PI,10.5,3,1,3,284,120,-37.91155,145.00657,Southern Metropolitan
9049,Brighton,101 Male St,3,h,1935000,S,10.5,3,2,1,385,161,-37.91068,145.00394,Southern Metropolitan
9050,Brighton,125 Roslyn St,3,h,1950000,SA,10.5,3,1,2,632,182,-37.91677,145.00372,Southern Metropolitan
9051,Brighton,3 Vaucluse St,4,h,2250000,S,10.5,4,2,1,512,182,-37.9031,144.9938,Southern Metropolitan
9052,Brighton,6/76 Whyte St,3,u,897000,S,10.5,3,1,1,164,182,-37.92109,145.00088,Southern Metropolitan
9053,Brighton East,3 Bown Ct,5,h,2000000,PI,10.3,5,3,2,645,249,-37.91818,145.01513,Southern Metropolitan
9054,Brunswick,15 Ashmore St,3,h,1590000,SP,5.2,3,2,1,322,108,-37.76316,144.97108,Northern Metropolitan
9055,Brunswick,326 Barkly St,3,h,1435000,SP,5.2,3,2,0,251,108,-37.77588,144.95736,Northern Metropolitan
9056,Brunswick,369 Barkly St,2,h,1315000,S,5.2,2,1,1,234,106,-37.77539,144.95576,Northern Metropolitan
9057,Brunswick,7/37 Blyth St,2,h,730000,S,5.2,2,1,1,134,108,-37.76569,144.9656,Northern Metropolitan
9058,Brunswick,18 Boase St,2,h,700000,PI,5.2,2,1,1,61,112,-37.766,144.96076,Northern Metropolitan
9059,Brunswick,15 Cooraminta St,3,h,1900000,PI,5.2,3,2,3,372,108,-37.7649,144.96762,Northern Metropolitan
9060,Brunswick,34A Downs St,2,h,920000,S,5.2,2,1,1,240,109,-37.75697,144.95543,Northern Metropolitan
9061,Brunswick,8 Jones St,2,t,765000,SP,5.2,2,2,1,77,88,-37.7617,144.96406,Northern Metropolitan
9062,Brunswick,102 Mitchell St,4,h,1400000,PI,5.2,4,1,2,678,177,-37.75967,144.97214,Northern Metropolitan
9063,Brunswick,24 Rosser St,2,h,740000,PI,5.2,2,1,0,0,108,-37.76733,144.96079,Northern Metropolitan
9064,Brunswick East,7/2 Albion St,2,u,570000,S,4,2,1,1,0,113,-37.7631,144.98138,Northern Metropolitan
9065,Brunswick East,271 Edward St,2,h,1105000,S,4,2,1,2,173,79,-37.77524,144.97529,Northern Metropolitan
9066,Brunswick West,408 Moreland Rd,3,h,1200000,SP,5.2,3,1,1,473,107,-37.7535,144.94643,Northern Metropolitan
9067,Brunswick West,60 Shamrock St,4,h,1325000,S,5.2,4,1,0,465,107,-37.75569,144.95186,Northern Metropolitan
9068,Bulleen,41 Lilian St,3,h,1160000,S,10.8,3,1,1,603,182.5,-37.77173,145.09581,Eastern Metropolitan
9069,Bulleen,12 Westwood Dr,3,h,1320000,S,10.8,3,1,3,902,182.5,-37.78006,145.10169,Eastern Metropolitan
9070,Bundoora,44 Milton Pde,3,h,780000,S,12.1,3,1,1,546,145,-37.69388,145.06463,Northern Metropolitan
9071,Burwood,5/19 Hughes St,4,t,845000,PI,10.4,4,3,2,94,184,-37.85213,145.10928,Southern Metropolitan
9072,Burwood,2/107 Station St,2,u,700000,S,10.4,2,1,1,251,150,-37.84738,145.11997,Southern Metropolitan
9073,Burwood East,18 Hale Ct,4,h,1032000,S,14.7,4,2,2,599,120,-37.848,145.14165,Eastern Metropolitan
9074,Cairnlea,2 Woodsdale Ct,4,h,821000,PI,14.8,4,2,2,638,170,-37.76189,144.78517,Western Metropolitan
9075,Camberwell,64 Glyndon Rd,4,h,3050000,S,7.7,4,2,2,984,174,-37.84,145.07853,Southern Metropolitan
9076,Camberwell,8/101 Wattle Valley Rd,3,t,1171000,S,7.7,3,2,2,350,174,-37.8356,145.08005,Southern Metropolitan
9077,Canterbury,15 Compton St,3,h,2050000,PI,8.4,3,2,3,779,221,-37.83271,145.08414,Southern Metropolitan
9078,Canterbury,2/42 Faversham Rd,2,u,850000,PI,8.4,2,1,1,116,85,-37.82012,145.08526,Southern Metropolitan
9079,Carlton North,535 Station St,2,h,1501000,S,3.5,2,1,0,152,130,-37.78381,144.97608,Northern Metropolitan
9080,Carnegie,135 Leila Rd,3,h,1570000,S,10.1,3,2,2,602,180,-37.90248,145.05943,Southern Metropolitan
9081,Carnegie,1/52 Leila Rd,3,u,1275000,S,10.1,3,2,2,750,132,-37.90092,145.04924,Southern Metropolitan
9082,Carnegie,163 Oakleigh Rd,3,h,1435000,S,10.1,3,2,2,430,161,-37.90008,145.06187,Southern Metropolitan
9083,Carnegie,10 Parton Ct,4,h,1455000,SP,10.1,4,2,2,608,105,-37.89106,145.04675,Southern Metropolitan
9084,Carnegie,1/91 Truganini Rd,2,u,620000,PI,10.1,2,1,2,158,105,-37.89267,145.05474,Southern Metropolitan
9085,Caroline Springs,6 Alma La,3,h,600000,S,14.8,3,1,3,406,196,-37.72484,144.74296,Western Metropolitan
9086,Carrum,18 Church Rd,4,h,965000,SP,31.2,4,1,3,1000,97,-38.07921,145.12761,South-Eastern Metropolitan
9087,Carrum,14 Parkside Bvd,2,u,529000,S,31.2,2,1,1,199,84,-38.07938,145.13227,South-Eastern Metropolitan
9088,Carrum,5 Rigby St,3,h,881000,S,31.2,3,1,2,538,97,-38.07405,145.13211,South-Eastern Metropolitan
9089,Carrum,3 Walkers Rd,4,h,845000,PI,31.2,4,2,2,633,134,-38.0781,145.12429,South-Eastern Metropolitan
9090,Caulfield,2/218 Kambrook Rd,2,u,650000,VB,8.7,2,2,1,0,99,-37.88776,145.03364,Southern Metropolitan
9091,Caulfield East,5/33 Grange Rd,2,u,350000,SP,8.4,2,0,0,0,181.5,-37.88385,145.04785,Southern Metropolitan
9092,Caulfield North,3/19 Hawthorn Rd,1,u,350000,PI,7.8,1,1,1,0,86.5,-37.8681,145.02576,Southern Metropolitan
9093,Caulfield North,1/41 Narong Rd,2,u,665000,S,7.8,2,1,1,0,93,-37.86827,145.02113,Southern Metropolitan
9094,Chadstone,8 Bosco St,3,h,1080000,PI,11.7,3,1,1,588,115,-37.88246,145.10046,Southern Metropolitan
9095,Chadstone,3/3 Inga Ct,2,h,674000,S,11.7,2,1,1,218,94,-37.88093,145.10574,Southern Metropolitan
9096,Chelsea,5/11 Bath St,2,u,525000,PI,27,2,1,1,506,126,-38.05304,145.1151,South-Eastern Metropolitan
9097,Chelsea,30 Mulkarra Dr,3,h,840000,S,27,3,2,2,534,126,-38.04683,145.1261,South-Eastern Metropolitan
9098,Cheltenham,1/31 Cavanagh St,2,t,745000,S,17.9,2,1,2,359,137,-37.96342,145.06516,Southern Metropolitan
9099,Cheltenham,19 Shipston Rd,3,h,1240000,S,17.9,3,1,4,605,130,-37.97161,145.07036,Southern Metropolitan
9100,Cheltenham,4/59 Wilson St,2,u,850000,S,17.9,2,1,2,0,81,-37.96021,145.05938,Southern Metropolitan
9101,Clayton,18 Renver Rd,3,h,1300000,SA,16.7,3,1,2,725,119,-37.91865,145.14341,South-Eastern Metropolitan
9102,Clifton Hill,12 Stan St,2,h,700000,PI,3.6,2,2,1,533,107,-37.79443,144.9995,Northern Metropolitan
9103,Coburg,40A Gladstone St,3,h,880000,S,6.7,3,2,1,229,121,-37.74524,144.9754,Northern Metropolitan
9104,Coburg,17 Lobb St,4,h,1525000,S,6.7,4,2,2,604,121,-37.73975,144.9651,Northern Metropolitan
9105,Coburg,1/185 Moreland Rd,3,t,690000,SP,6.7,3,1,1,64,109,-37.75535,144.96481,Northern Metropolitan
9106,Coburg,11 Rolls St,2,h,960000,S,6.7,2,1,3,398,121,-37.74966,144.9682,Northern Metropolitan
9107,Coburg,44 Saunders St,3,h,1600000,S,6.7,3,2,2,737,169,-37.75107,144.95112,Northern Metropolitan
9108,Coburg,61 Soudan St,3,h,1157000,SP,6.7,3,1,1,480,121,-37.73894,144.95067,Northern Metropolitan
9109,Coburg,7 Wellington St,2,h,867000,S,6.7,2,1,1,208,121,-37.74373,144.95783,Northern Metropolitan
9110,Coburg North,4 Blanche Ct,3,h,690000,S,6.7,3,1,2,479,115,-37.73251,144.98178,Northern Metropolitan
9111,Coburg North,7 Danthonia St,4,h,850000,PI,6.7,4,2,2,300,115,-37.7296,144.97988,Northern Metropolitan
9112,Coburg North,19 Golf Rd,2,h,700000,PI,6.7,2,1,1,303,115,-37.73285,144.97274,Northern Metropolitan
9113,Collingwood,226/3 Hoddle St,2,u,561000,S,2,2,2,2,3701,90.5,-37.80896,144.9911,Northern Metropolitan
9114,Collingwood,24 Mater St,2,h,1025000,SP,2,3,2,1,108,162,-37.79531,144.9863,Northern Metropolitan
9115,Craigieburn,2 Benston St,4,h,725000,S,20.6,4,2,3,854,155,-37.59908,144.93954,Northern Metropolitan
9116,Craigieburn,195 Newbury Bvd,4,h,667000,S,20.6,4,2,2,480,214,-37.57201,144.90897,Northern Metropolitan
9117,Croydon,32 Allendale Rd,3,h,877500,S,23,3,2,1,979,180.5,-37.7917,145.29665,Eastern Metropolitan
9118,Dandenong,8 Trende St,3,h,678000,S,24.7,3,1,2,624,150,-37.97806,145.20432,South-Eastern Metropolitan
9119,Dandenong North,7 Fletcher Rd,3,h,595000,S,24.7,3,1,1,530,128,-37.96006,145.22094,South-Eastern Metropolitan
9120,Dandenong North,1/4 Rhoden Ct,2,u,305000,SP,24.7,2,1,1,141,73,-37.95431,145.20899,South-Eastern Metropolitan
9121,Dingley Village,138 Howard Rd,3,h,816000,S,22.2,3,2,2,533,122,-37.986,145.12035,South-Eastern Metropolitan
9122,Doncaster,33 Clay Dr,4,h,2600000,SP,12.4,4,4,2,1072,328,-37.79094,145.12733,Eastern Metropolitan
9123,Doncaster,192 George St,3,h,1285000,SA,12.4,3,1,2,645,160,-37.77969,145.14033,Eastern Metropolitan
9124,Doncaster,21 Hampshire Rd,3,h,1360000,SP,12.4,3,1,2,647,127,-37.79436,145.13869,Eastern Metropolitan
9125,Doncaster,34 Henry St,5,h,1600000,PI,12.4,5,2,2,757,335,-37.77536,145.13163,Eastern Metropolitan
9126,Doncaster,128 High St,5,h,1370000,S,12.4,5,2,2,768,160,-37.77934,145.11344,Eastern Metropolitan
9127,Doncaster East,7 Daphne St,4,h,1760000,S,14.3,4,4,2,651,180,-37.78535,145.14536,Eastern Metropolitan
9128,Doncaster East,11 Huntingfield Dr,4,h,1662000,S,14.3,4,2,2,785,199,-37.7738,145.16712,Eastern Metropolitan
9129,Doveton,24 Betula St,3,h,545000,SP,28.8,3,1,1,700,113,-37.99095,145.2316,South-Eastern Metropolitan
9130,Eaglemont,2/12 Ashby Gr,2,u,750000,PI,8.9,2,1,1,112,93,-37.76689,145.05206,Eastern Metropolitan
9131,Elsternwick,5/30 College St,2,h,716000,S,7.2,2,1,1,0,142,-37.89438,145.00851,Southern Metropolitan
9132,Elsternwick,6/26 Parkside St,2,u,975000,SP,7.2,2,1,1,1764,106,-37.8879,145.01198,Southern Metropolitan
9133,Eltham,6 Grove St,4,h,975000,S,18,4,1,2,1005,182,-37.71119,145.15333,Eastern Metropolitan
9134,Eltham,87 Silver St,3,h,842000,S,18,3,1,1,960,182,-37.709,145.14131,Eastern Metropolitan
9135,Elwood,4/193 Brighton Rd,2,u,480000,S,7.2,2,1,1,1210,65,-37.8785,144.99316,Southern Metropolitan
9136,Elwood,6/229 Brighton Rd,2,u,696750,S,7.2,2,1,1,0,83,-37.88094,144.99471,Southern Metropolitan
9137,Elwood,108/35 Ormond Rd,1,u,420000,VB,7.2,1,1,1,1192,45,-37.88306,144.9841,Southern Metropolitan
9138,Elwood,3/44 Wave St,2,u,695500,SP,7.2,2,1,1,887,76,-37.88349,144.98699,Southern Metropolitan
9139,Epping,11 Grimwade Ct,3,h,540000,S,19.6,3,1,4,699,118,-37.65105,145.04613,Northern Metropolitan
9140,Epping,6 Letchworth Pl,3,h,620000,S,19.6,3,1,2,606,120,-37.64954,145.03648,Northern Metropolitan
9141,Epping,124 Northumberland Dr,4,h,598000,S,19.6,3,2,3,558,133,-37.64262,145.0407,Northern Metropolitan
9142,Epping,52 Shields St,4,h,650000,S,19.6,4,2,2,469,133,-37.6248,145.01032,Northern Metropolitan
9143,Essendon,1/143 Bradshaw St,2,u,762000,S,7.5,2,1,1,195,142,-37.74125,144.89502,Western Metropolitan
9144,Essendon,24 Butler St,3,h,1025000,S,7.5,3,2,2,203,156,-37.75582,144.91061,Western Metropolitan
9145,Essendon,1 Daisy St,4,h,1360000,S,7.5,4,2,1,267,142,-37.75472,144.92723,Western Metropolitan
9146,Essendon,48 Fitzgerald Rd,3,h,900000,PI,7.5,3,1,1,324,142,-37.7525,144.90417,Western Metropolitan
9147,Essendon,27 Miller St,3,h,1320000,S,7.5,3,2,1,276,149,-37.75126,144.89558,Western Metropolitan
9148,Essendon,1/10 Schofield St,3,u,786000,S,7.5,3,2,1,138,142,-37.75284,144.90975,Western Metropolitan
9149,Essendon,35 Washington St,5,h,2210000,S,7.5,5,3,2,590,223,-37.75511,144.90935,Western Metropolitan
9150,Fairfield,13 Darling St,3,h,1200000,S,5.7,3,1,2,440,112.5,-37.77558,145.02451,Northern Metropolitan
9151,Fawkner,108 Argyle St,3,h,700000,S,13.1,3,2,2,400,146,-37.71693,144.96527,Northern Metropolitan
9152,Fawkner,42 Denys St,3,h,712000,S,13.1,3,1,2,603,115,-37.70037,144.97007,Northern Metropolitan
9153,Fawkner,16 Lynch Rd,3,h,775000,S,13.1,3,1,2,621,141,-37.71193,144.974,Northern Metropolitan
9154,Fawkner,66 Queens Pde,4,h,821000,S,13.1,4,1,1,687,115,-37.71881,144.96527,Northern Metropolitan
9155,Ferntree Gully,32 Elton Rd,3,h,663500,S,24.8,3,1,2,736,170,-37.88909,145.26935,Eastern Metropolitan
9156,Ferntree Gully,41 Trafalgar St,3,h,805000,S,24.8,3,1,2,1008,170,-37.89879,145.28866,Eastern Metropolitan
9157,Flemington,23 Waltham St,4,h,1290000,S,3.4,4,2,0,202,100,-37.78358,144.92927,Northern Metropolitan
9158,Flemington,36 Wellington St,4,h,2268000,S,3.4,4,2,2,616,100,-37.78474,144.9322,Northern Metropolitan
9159,Footscray,10/17 Gordon St,2,u,270000,PI,5.1,2,1,1,0,98,-37.78895,144.89014,Western Metropolitan
9160,Footscray,1 Swallow La,3,u,605000,S,5.1,3,1,2,4096,98,-37.8021,144.9075,Western Metropolitan
9161,Forest Hill,42 Sandon Cct,3,u,764000,S,15.4,3,2,1,258,258,-37.83592,145.16819,Eastern Metropolitan
9162,Frankston,24 Victoria Pde,3,h,700000,S,38,3,1,2,593,102,-38.15517,145.12705,South-Eastern Metropolitan
9163,Frankston North,1 Monterey Bvd,3,h,452000,SP,36.9,3,1,0,624,114,-38.1187,145.14973,Eastern Victoria
9164,Glen Iris,9 Summerhill Rd,3,h,1890000,S,7.3,3,1,2,554,169,-37.84949,145.07726,Southern Metropolitan
9165,Glen Waverley,91 Orchard St,4,h,1750000,S,16.7,4,1,2,655,161,-37.87173,145.15267,Eastern Metropolitan
9166,Glen Waverley,1/8 Short St,2,u,1100000,S,16.7,2,1,1,258,106,-37.88245,145.15982,Eastern Metropolitan
9167,Glenroy,92 Glenroy Rd,4,h,750000,PI,11.2,4,2,3,659,120.5,-37.70619,144.92916,Northern Metropolitan
9168,Glenroy,16 Heather Ct,3,h,695000,S,11.2,3,1,2,649,95,-37.69777,144.91952,Northern Metropolitan
9169,Greensborough,5 Cam St,3,h,817000,S,16.1,3,2,1,610,21,-37.71437,145.10112,Northern Metropolitan
9170,Greensborough,178 Henry St,3,h,760000,S,16.1,3,1,3,570,153,-37.70817,145.10028,Northern Metropolitan
9171,Greenvale,1 Chester Cl,3,h,680000,S,20.4,3,2,1,650,204,-37.64049,144.8846,Northern Metropolitan
9172,Greenvale,7 Murray Ct,5,h,1170000,S,20.4,5,3,5,1750,310,-37.65439,144.89113,Northern Metropolitan
9173,Greenvale,23 Wallace Dr,5,h,830000,SP,20.4,5,4,5,602,264,-37.65039,144.89948,Northern Metropolitan
9174,Hadfield,117 East St,3,h,731000,S,11.2,3,1,2,608,115,-37.70527,144.95084,Northern Metropolitan
9175,Hadfield,20 Lockley St,3,h,827000,S,11.2,3,1,2,676,113,-37.70328,144.94161,Northern Metropolitan
9176,Hadfield,2/126 Middle St,3,t,627000,S,11.2,3,2,2,0,139,-37.70903,144.93995,Northern Metropolitan
9177,Hallam,196 Princes Hwy,3,h,680000,S,32.3,3,1,2,795,124,-38.00533,145.26907,South-Eastern Metropolitan
9178,Hawthorn,3/150 Barkers Rd,3,u,690000,S,5.3,3,1,1,1396,105,-37.81415,145.03082,Southern Metropolitan
9179,Hawthorn,8/9 Coppin Gr,2,u,1022000,S,5.3,2,1,1,2267,104,-37.82193,145.01749,Southern Metropolitan
9180,Hawthorn,17 Fairview St,5,h,5510000,S,5.3,5,2,5,820,300,-37.83031,145.02973,Southern Metropolitan
9181,Hawthorn,49 Grove Rd,4,h,3335000,S,5.3,4,2,2,371,276,-37.81474,145.02609,Southern Metropolitan
9182,Hawthorn,14/36 Lisson Gr,1,u,560000,S,5.3,1,1,1,0,47,-37.82694,145.03094,Southern Metropolitan
9183,Hawthorn,1g Robinson Rd,3,u,970000,S,5.3,3,2,2,0,105,-37.83,145.04186,Southern Metropolitan
9184,Hawthorn,2 Scott St,2,h,1790000,S,5.3,2,2,2,460,105,-37.83432,145.04152,Southern Metropolitan
9185,Hawthorn,6/15 Shakespeare Gr,2,u,805000,S,5.3,2,1,1,0,84,-37.82258,145.0193,Southern Metropolitan
9186,Hawthorn East,22 Caroline St,3,h,1875000,S,6.2,3,2,1,282,141,-37.82911,145.04531,Southern Metropolitan
9187,Hawthorn East,2 Fairmount Rd,4,h,2320000,S,6.2,4,2,2,528,199,-37.83539,145.0431,Southern Metropolitan
9188,Hawthorn East,2/859 Toorak Rd,3,t,1465000,S,6.2,3,2,2,265,177,-37.84506,145.05246,Southern Metropolitan
9189,Heathmont,14/270 Canterbury Rd,3,t,701000,SP,21.3,3,2,2,173,140,-37.8327,145.2348,Eastern Metropolitan
9190,Heathmont,7 Christine Ct,3,h,850000,S,21.3,3,1,2,797,164,-37.83058,145.23071,Eastern Metropolitan
9191,Heidelberg Heights,79 Bamfield Rd,3,h,885000,VB,8.8,3,1,1,592,125,-37.73736,145.05603,Eastern Metropolitan
9192,Highett,3 The Crescent,3,h,1190000,SA,16,3,1,1,635,158,-37.94654,145.04863,Southern Metropolitan
9193,Hillside,4 Whitmore Pl,3,h,485000,SP,18,3,2,1,453,153,-37.68811,144.74999,Western Metropolitan
9194,Hoppers Crossing,23 Cleveland Dr,3,h,530000,S,18.4,3,2,2,530,142,-37.86515,144.66671,Western Metropolitan
9195,Hoppers Crossing,10 Dawe Ct,3,h,515000,S,18.4,3,1,2,565,142,-37.86852,144.68039,Western Metropolitan
9196,Hoppers Crossing,533 Sayers Rd,4,h,1305000,S,18.4,4,2,0,4606,142,-37.84931,144.6942,Western Metropolitan
9197,Hoppers Crossing,22 Strang St,3,h,555500,S,18.4,3,2,1,557,136,-37.87498,144.69617,Western Metropolitan
9198,Ivanhoe,29 Livingstone St,4,h,1350000,PI,7.8,4,1,2,587,156,-37.76737,145.03944,Eastern Metropolitan
9199,Ivanhoe,6/40 Magnolia Rd,3,u,910000,S,7.8,3,2,1,0,145,-37.75822,145.05056,Eastern Metropolitan
9200,Ivanhoe,1/12 Thoresby Gr,3,h,1300000,PI,7.8,3,2,2,334,128,-37.76538,145.04964,Eastern Metropolitan
9201,Ivanhoe East,6 Oakdene Pl,3,h,2525000,VB,7.8,3,2,1,805,261,-37.7714,145.05963,Eastern Metropolitan
9202,Ivanhoe East,2/3 Rotherwood Rd,2,u,535000,S,7.8,2,1,1,0,247,-37.77127,145.0499,Eastern Metropolitan
9203,Keilor Downs,58 Tarella Dr,3,h,580000,SP,15.5,3,1,4,677,176,-37.72188,144.81489,Western Metropolitan
9204,Keilor Park,610 Fullarton Rd,3,h,670000,SA,10.4,3,1,2,647,126,-37.72544,144.85259,Western Metropolitan
9205,Kensington,9/80 Hobsons Rd,3,t,855000,S,3.4,3,2,1,68,96.5,-37.79554,144.91679,Northern Metropolitan
9206,Kensington,53 Rankins Rd,2,h,990000,SP,3.4,2,1,0,165,96.5,-37.7902,144.93192,Northern Metropolitan
9207,Kew,3/234 Cotham Rd,2,u,630000,S,5.4,2,1,1,1037,162.5,-37.80897,145.04759,Southern Metropolitan
9208,Kew,3/26 Edgevale Rd,2,t,942000,S,5.4,2,1,1,0,109,-37.81439,145.04237,Southern Metropolitan
9209,Kew,139 Eglinton St,2,h,912500,S,5.4,2,1,2,239,162.5,-37.8008,145.04336,Southern Metropolitan
9210,Kew,1/321 High St,1,u,515000,S,5.4,1,1,1,0,62,-37.80468,145.03614,Southern Metropolitan
9211,Kew,3/29 Mary St,2,u,672000,S,5.4,2,1,1,710,162.5,-37.8055,145.038,Southern Metropolitan
9212,Kew East,11 Arden Ct,4,h,2162000,S,7.3,4,2,3,794,192,-37.79172,145.05863,Southern Metropolitan
9213,Kew East,7 Riverside Dr,3,h,2260000,S,7.3,3,2,4,753,280,-37.79017,145.06381,Southern Metropolitan
9214,Keysborough,2 Eildon Dr,4,h,745000,S,25.2,4,2,1,624,159,-37.9887,145.16158,South-Eastern Metropolitan
9215,Kingsbury,101 The Fairway,4,h,800001,SP,12.1,4,1,2,467,120,-37.7126,145.02996,Northern Metropolitan
9216,Kingsville,69 Chirnside St,3,h,1180000,VB,6.4,3,1,1,335,118,-37.80742,144.88297,Western Metropolitan
9217,Lalor,4 Casey Dr,3,h,521000,S,16.3,3,1,2,589,100,-37.67056,145.03698,Northern Metropolitan
9218,Malvern,1/16 Finlayson St,2,t,910000,S,5.9,2,1,2,195,183,-37.86916,145.03565,Southern Metropolitan
9219,Malvern,14 Irving St,3,h,4900000,VB,5.9,3,4,2,950,183,-37.85905,145.03229,Southern Metropolitan
9220,Malvern,6/36 Johnstone St,2,u,592000,S,5.9,2,1,1,0,183,-37.86824,145.03504,Southern Metropolitan
9221,Malvern,11/37 Wheatland Rd,1,u,455000,S,5.9,1,1,1,1112,183,-37.86561,145.03602,Southern Metropolitan
9222,Malvern East,7 Nyora St,3,h,2265000,S,8.4,3,2,2,531,146,-37.86749,145.05122,Southern Metropolitan
9223,Malvern East,51 Tooronga Rd,3,h,1780000,S,8.4,3,2,2,580,146,-37.8683,145.03909,Southern Metropolitan
9224,Maribyrnong,2/6 Horizon Dr,2,u,585000,S,4.3,2,2,2,37000,90,-37.77518,144.89254,Western Metropolitan
9225,Maribyrnong,11 Maireana St,4,h,1085000,SP,4.3,4,2,2,238,141,-37.7833,144.89717,Western Metropolitan
9226,McKinnon,34 Clee St,4,h,1680000,PI,11.4,4,2,2,568,124,-37.90688,145.02827,Southern Metropolitan
9227,Melton,1 Irving Rd,4,h,400000,S,31.7,4,2,2,643,30,-37.68834,144.56803,Western Victoria
9228,Melton South,1 Tamar Dr,4,h,355000,S,29.8,4,2,1,766,147,-37.69791,144.5807,Western Victoria
9229,Melton West,2 Fairbank Pl,5,h,355000,S,31.7,5,2,2,666,156,-37.67523,144.55833,Northern Victoria
9230,Mentone,10 Chicquita Cct,3,t,815000,SP,20,3,3,2,93,154,-37.97917,145.07573,South-Eastern Metropolitan
